pack,source_file,chunk_id,domain,topic,chunk_type,risk_level,free_tier_access,standard_tier_access,premium_tier_access,recommended_free_response,restriction_reason,content_preview
Social Anxiety,santum_ai_cbt_social_anxiety_vector_index_v1_EMBED_READY.json,cbt_social_anxiety_m07_cbt_exercise_013,cbt_social_anxiety,attention_training,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,10 seconds) My mind went blank I will write myself a note in my phone once but only lasted a and come back to it when I’m worried couple of seconds before about my anxiety being ob
Social Anxiety,santum_ai_cbt_social_anxiety_vector_index_v1_EMBED_READY.json,cbt_social_anxiety_m07_cbt_exercise_014,cbt_social_anxiety,behavioural_experiments,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,It is important that you focus on whether the video matches up with your original predictions. • Try to be as objective as possible when watching your video back. Watch your video 
Social Anxiety,santum_ai_cbt_social_anxiety_vector_index_v1_EMBED_READY.json,cbt_social_anxiety_m07_cbt_exercise_015,cbt_social_anxiety,negative_self_imagery,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,Stay focused on whether your initial predictions match up to what you see on the video. • You may also wish to ask a partner / friend / family member to review your video to ensure
Social Anxiety,santum_ai_cbt_social_anxiety_vector_index_v1_EMBED_READY.json,cbt_social_anxiety_m07_cbt_exercise_016,cbt_social_anxiety,avoidance,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,Stepping Out of Social Anxiety Module Summary • It is common for people with social anxiety to hold negative thoughts and images about how they come across to others. These images 
Social Anxiety,santum_ai_cbt_social_anxiety_vector_index_v1_EMBED_READY.json,cbt_social_anxiety_m07_cbt_exercise_017,cbt_social_anxiety,negative_self_imagery,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,We will show how to start identifying unhelpful core beliefs that relate to your social anxiety. We will introduce strategies to help start to change unhelpful core beliefs. Steppi
Social Anxiety,santum_ai_cbt_social_anxiety_vector_index_v1_EMBED_READY.json,cbt_social_anxiety_m08_cbt_exercise_009,cbt_social_anxiety,negative_self_imagery,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"One method, which you might have used already, is to look for recurring themes that come up in your thought challenging records. You might notice that there are certain patterns to"
Social Anxiety,santum_ai_cbt_social_anxiety_vector_index_v1_EMBED_READY.json,cbt_social_anxiety_m08_cbt_exercise_010,cbt_social_anxiety,core_beliefs,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"If you were not able to identify specific themes, or you are still a bit unsure, another useful way of uncovering core beliefs is to use the “Downward Arrow” technique. This techni"
Social Anxiety,santum_ai_cbt_social_anxiety_vector_index_v1_EMBED_READY.json,cbt_social_anxiety_m08_cbt_exercise_011,cbt_social_anxiety,core_beliefs,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,IDENTIFYING CORE BELIEFS: AN EXAMPLE MY EXAMPLE Situation (from your Thought Challenging Record) Situation (from your Thought Challenging Record) Talking to my friend Michelle Init
Social Anxiety,santum_ai_cbt_social_anxiety_vector_index_v1_EMBED_READY.json,cbt_social_anxiety_m08_cbt_exercise_012,cbt_social_anxiety,attention_training,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"Challenging Core Beliefs Now that you have identified one or more core beliefs, you are ready to challenge them. Even though these beliefs are strongly held, they can be challenged"
Social Anxiety,santum_ai_cbt_social_anxiety_vector_index_v1_EMBED_READY.json,cbt_social_anxiety_m08_cbt_exercise_013,cbt_social_anxiety,core_beliefs,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"A good example of the power of core beliefs is the difficulty many people have with accepting compliments, and the discomfort this creates. This is because this information (the co"
Social Anxiety,santum_ai_cbt_social_anxiety_vector_index_v1_EMBED_READY.json,cbt_social_anxiety_m08_cbt_exercise_014,cbt_social_anxiety,core_beliefs,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"Core belief to be challenged: e.g., “I’m unlikeable”, “I’m incompetent” Strength of belief (0 = completely untrue – 10 = completely true) Before challenging: After challenging (lea"
Social Anxiety,santum_ai_cbt_social_anxiety_vector_index_v1_EMBED_READY.json,cbt_social_anxiety_m08_cbt_exercise_016,cbt_social_anxiety,core_beliefs,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"When I was 12, I was invited to present a speech at the graduation assembly. Try to be as specific as possible when describing the evidence. For example, instead of “I have some fr"
Social Anxiety,santum_ai_cbt_social_anxiety_vector_index_v1_EMBED_READY.json,cbt_social_anxiety_m08_cbt_exercise_017,cbt_social_anxiety,core_beliefs,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,Don’t worry if the things you write down seem trivial or if you are unsure if they “count”. When you have 20 or so items on your list you can look at them all and draw an overall c
Social Anxiety,santum_ai_cbt_social_anxiety_vector_index_v1_EMBED_READY.json,cbt_social_anxiety_m08_cbt_exercise_018,cbt_social_anxiety,core_beliefs,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"For Andrew, his new, balanced core belief might be: “Although there are things I don’t know or haven’t done, I do have knowledge and experiences that people find valuable or intere"
Social Anxiety,santum_ai_cbt_social_anxiety_vector_index_v1_EMBED_READY.json,cbt_social_anxiety_m08_cbt_exercise_019,cbt_social_anxiety,core_beliefs,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,Stepping Out of Social Anxiety Recording Evidence that a Core Belief is Not 100% True Core belief to be challenged: Strength of belief (0 = completely untrue – 10 = completely true
Social Anxiety,santum_ai_cbt_social_anxiety_vector_index_v1_EMBED_READY.json,cbt_social_anxiety_m08_cbt_exercise_022,cbt_social_anxiety,core_beliefs,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"Alternatively, you can get to the core of what you believe by asking yourself “What does that mean?” after an unhelpful thought or a ‘hot’ thought (the ‘Downward Arrow’ technique)."
Social Anxiety,santum_ai_cbt_social_anxiety_vector_index_v1_EMBED_READY.json,cbt_social_anxiety_m08_cbt_exercise_023,cbt_social_anxiety,negative_self_imagery,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,Stepping Out of Social Anxiety About the Modules CONTRIBUTORS Samantha Bank (MPsych1) Melissa Burgess (MPsych1) Clinical Psychologist Clinical Psychologist Dr Adelln Sng (MPsych1; 
Social Anxiety,santum_ai_cbt_social_anxiety_vector_index_v1_EMBED_READY.json,cbt_social_anxiety_m09_cbt_exercise_003,cbt_social_anxiety,avoidance,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"In this Module, we will look at setting goals and taking action in various areas of our daily lives to follow through with our new core beliefs. Strengthening New Beliefs through A"
Social Anxiety,santum_ai_cbt_social_anxiety_vector_index_v1_EMBED_READY.json,cbt_social_anxiety_m09_cbt_exercise_004,cbt_social_anxiety,core_beliefs,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"Ask yourself, “If I really believed my balanced belief, what are the things I would do?” Then, go out and do them. You may not believe the balanced beliefs straightaway, and will m"
Social Anxiety,santum_ai_cbt_social_anxiety_vector_index_v1_EMBED_READY.json,cbt_social_anxiety_m09_cbt_exercise_005,cbt_social_anxiety,negative_thinking,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"Ask some questions about available roles. • Timeframe: Complete the volunteer application form this weekend, and submit it at the information session on Tuesday. As plans do not al"
Social Anxiety,santum_ai_cbt_social_anxiety_vector_index_v1_EMBED_READY.json,cbt_social_anxiety_m09_cbt_exercise_007,cbt_social_anxiety,avoidance,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"Creating new opportunities for more experiences that will support your new core belief may involve: • Approaching rather than avoiding situations that may, or that used to, provoke"
Social Anxiety,santum_ai_cbt_social_anxiety_vector_index_v1_EMBED_READY.json,cbt_social_anxiety_m09_cbt_exercise_008,cbt_social_anxiety,core_beliefs,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,Also remember to set a realistic timeframe for when you would like to implement these goals and actions. MY EXAMPLE: New Core Beliefs Life Target for Specific Strategies to Timefra
Social Anxiety,santum_ai_cbt_social_anxiety_vector_index_v1_EMBED_READY.json,cbt_social_anxiety_m09_cbt_exercise_010,cbt_social_anxiety,core_beliefs,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"You can treat each task or action as a behavioural experiment - are the results consistent with your new, more balanced core beliefs? Remember that strengthening new core beliefs t"
Social Anxiety,santum_ai_cbt_social_anxiety_vector_index_v1_EMBED_READY.json,cbt_social_anxiety_m10_cbt_exercise_002,cbt_social_anxiety,negative_self_imagery,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"In this final module, you will find a summary of all of the important strategies introduced to you in the previous modules. We will also discuss how to manage future setbacks which"
Social Anxiety,santum_ai_cbt_social_anxiety_vector_index_v1_EMBED_READY.json,cbt_social_anxiety_m10_cbt_exercise_003,cbt_social_anxiety,avoidance,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,Behavioural experiments Avoiding situations that trigger our anxiety stops us from directly testing our negative thoughts and therefore keeps our social anxiety going. Modules 3 an
Social Anxiety,santum_ai_cbt_social_anxiety_vector_index_v1_EMBED_READY.json,cbt_social_anxiety_m10_cbt_exercise_005,cbt_social_anxiety,attention_training,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"Second, we are likely to miss positive aspects of the situation that would challenge our fears (e.g., positive feedback from others). Third, it is going to be much more difficult t"
Social Anxiety,santum_ai_cbt_social_anxiety_vector_index_v1_EMBED_READY.json,cbt_social_anxiety_m10_cbt_exercise_006,cbt_social_anxiety,core_beliefs,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"You may learn that even when you are highly anxious your symptoms are not as obvious as you think, and that you don’t need to be too concerned about other people noticing your anxi"
Social Anxiety,santum_ai_cbt_social_anxiety_vector_index_v1_EMBED_READY.json,cbt_social_anxiety_m10_cbt_exercise_009,cbt_social_anxiety,avoidance,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,What do you need to do when a social anxiety setback occurs? Which strategies from your Summary of Skills will be important for you to put in place? Remember that avoiding social s
Social Anxiety,santum_ai_cbt_social_anxiety_vector_index_v1_EMBED_READY.json,cbt_social_anxiety_m10_cbt_exercise_010,cbt_social_anxiety,avoidance,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"In what types of circumstances do I tend to have a setback?) My Warning Signs (How do I know when I have had a setback in my social anxiety? Are there any emotional, thinking, beha"
Social Anxiety,santum_ai_cbt_social_anxiety_vector_index_v1_EMBED_READY.json,cbt_social_anxiety_m10_cbt_exercise_011,cbt_social_anxiety,behavioural_experiments,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"It may be helpful to revise the modules from time to time, especially if you are going through a difficult period. It may also be helpful to take this opportunity to consider wheth"
Social Anxiety,santum_ai_cbt_social_anxiety_vector_index_v1_EMBED_READY.json,cbt_social_anxiety_worksheet_001,cbt_social_anxiety,social_anxiety_thought_record,worksheet_instruction,low,deny,allow,allow,upgrade_prompt,explicit_worksheet_instruction,"A social anxiety thought record helps separate the event from the prediction. Record the situation, the automatic thought, the emotion, and the feared social outcome. Then identify"
Social Anxiety,santum_ai_cbt_social_anxiety_vector_index_v1_EMBED_READY.json,cbt_social_anxiety_worksheet_002,cbt_social_anxiety,exposure_stepladder,worksheet_instruction,low,deny,allow,allow,upgrade_prompt,explicit_worksheet_instruction,"An exposure stepladder lists social situations from easiest to hardest so practice can be gradual. The user records each situation, expected anxiety from 0 to 100, the feared predi"
Social Anxiety,santum_ai_cbt_social_anxiety_vector_index_v1_EMBED_READY.json,cbt_social_anxiety_worksheet_003,cbt_social_anxiety,safety_behaviour_log,worksheet_instruction,low,deny,allow,allow,upgrade_prompt,explicit_worksheet_instruction,"A safety behaviour log tracks actions used to prevent embarrassment or rejection, such as rehearsing every sentence, avoiding eye contact, hiding physical symptoms, speaking very l"
Social Anxiety,santum_ai_cbt_social_anxiety_vector_index_v1_EMBED_READY.json,cbt_social_anxiety_worksheet_004,cbt_social_anxiety,attention_training_log,worksheet_instruction,low,deny,allow,allow,upgrade_prompt,explicit_worksheet_instruction,"An attention training log helps shift focus from internal monitoring to the external situation. Before a social task, record where attention usually goes, such as voice, blushing, "
